ID,WESBROOK,TOTLGIVE,INDUPDT,GRADYR1,FACULTY1,DEPT1,MAJOR1,PARENT,CHILD,SPOUSE,SEX,MARITAL,EA,FACSTAFF,ATHLTCS,BIGBLOCK,OTHERACT,FRSTYEAR,MOV_DWEL,HH_1PER,HH_2PER,HH_3PER,HH_45PER,AVE_INC,DWEL_VAL,PROV,CNDN_PCT,ENG_PCT,OWN_PCT,SD_INC
97018,Y,6095,10/31/1996,1951,AR,SO,NA,N,N,Y,F,M,59002569,N,N,N,Y,1950,0,0.0540540541,0.4324324324,0.1891891892,0.2702702703,162002,666498,BC,0.7844036697,0.7808219178,0.8630136986,722913.07995
97117,N,85,10/10/1995,1985,GR,AP,CIVL,N,N,N,M,NA,35056172,N,N,N,N,1981,0,0.0576923077,0.2307692308,0.2115384615,0.4038461538,77646,241788,ON,0.9459459459,0.9621621622,0.8679245283,73808.172583
97257,Y,6055,10/30/1996,1932,AR,AR,ECON,N,N,N,M,W,59030114,N,N,N,N,1932,0,0.3235294118,0.3676470588,0.1176470588,0.1911764706,88980,958727,BC,0.8562874251,0.7797619048,0.328358209,216103.58261
97288,Y,2200,02/27/1996,1980,SC,SC,CPSC,N,N,N,F,NA,59023116,N,N,N,N,1980,0,0.0526315789,0.3157894737,0.1578947368,0.3947368421,55303,497065,BC,0.7374517375,0.5328185328,0.7532467532,87805.840495
97355,Y,3850,07/04/1997,1950,AR,AR,HIST,N,N,N,F,NA,59030161,N,N,N,N,1950,NA,NA,NA,NA,NA,NA,NA,BC,NA,NA,NA,NA
97357,N,530,03/24/1999,1951,AP,AP,ELEC,N,N,Y,M,M,59012517,N,N,N,N,1951,0,0.1774193548,0.3870967742,0.1612903226,0.2258064516,60817,179083,BC,0.9704142012,0.9881656805,0.7741935484,75412.268995
97442,Y,17668,02/17/1997,1948,AP,AP,FORE,Y,N,Y,M,M,59013061,N,N,N,N,1948,0,0.1836734694,0.387755102,0.1632653061,0.2040816327,70224,244764,BC,0.9492753623,1,0.94,101003.14847
97511,Y,195,06/29/1994,1984,LA,LA,NA,N,N,N,M,NA,59002607,N,N,N,N,1981,0,0.0597014925,0.4029850746,0.1791044776,0.328358209,154658,547685,BC,0.9514563107,0.9611650485,0.9264705882,468106.374
97534,Y,6538,10/31/1996,1949,LA,LA,NA,N,N,Y,M,M,59030211,N,Y,N,Y,1949,0,0.2,0.2666666667,0,0.4,NA,1267156,BC,0.8125,0.6041666667,1,NA
97549,Y,4450,06/22/1993,1982,CO,CO,NA,N,N,Y,M,M,59016305,N,N,N,N,1982,0,0.1153846154,0.3205128205,0.1923076923,0.3205128205,103323,433169,BC,0.974789916,0.8865546218,0.9230769231,136441.8176
97768,Y,14455,12/10/1993,1939,AG,AG,DAIR,N,N,Y,M,M,59030069,N,N,N,N,1939,0,0.1733333333,0.28,0.1333333333,0.36,117534,700592,BC,0.8818565401,0.7923728814,0.7945205479,235191.04092
97782,Y,16344,08/29/1995,1947,AR,AR,NA,N,N,Y,M,NA,59028170,N,N,N,Y,1947,0,0.3913043478,0.3913043478,0.1304347826,0.0869565217,61969,426413,BC,0.9562043796,0.9635036496,0.5633802817,92793.103192
97817,Y,15550,09/21/1990,1945,AR,AR,BACT,N,N,N,F,NA,59030058,N,N,N,Y,1945,0,0.5810810811,0.2972972973,0.0540540541,0.0675675676,41131,430405,BC,0.7166666667,0.6859504132,0.3108108108,89886.94972
97824,Y,3725,02/23/1996,1987,ME,ME,NA,N,Y,Y,M,M,59031318,N,Y,N,N,1982,0,0.1014492754,0.3333333333,0.1304347826,0.3623188406,143404,1030786,BC,0.8820754717,0.9339622642,0.8823529412,291872.33843
97870,N,150,05/14/1993,1986,AR,AR,RELG,N,N,Y,F,M,59030204,N,N,N,N,1986,0,0.0491803279,0.1967213115,0.262295082,0.4098360656,121716,833921,BC,0.7289719626,0.5492957746,0.8032786885,393486.99865
97979,Y,1675,10/31/1996,1951,AR,AR,MATH,N,N,Y,M,M,59031301,N,N,N,N,1951,0,0.1111111111,0.2222222222,0.1527777778,0.3888888889,99081,979869,BC,0.7911646586,0.4979919679,0.8873239437,199523.88015
98073,N,50,11/23/1995,1996,GR,AR,CRFL,N,Y,N,F,NA,59028155,N,N,N,N,1981,0,0.1785714286,0.3035714286,0.1607142857,0.3035714286,118122,727754,BC,0.8727272727,0.8536585366,0.8035714286,262627.58233
98124,Y,2000,08/23/1990,1934,AR,AR,NA,N,N,N,M,NA,35092203,N,N,N,N,1934,0,0.4137931034,0.3965517241,0.0862068966,0.0517241379,78011,317747,ON,0.8879310345,0.7586206897,0.4561403509,258795.5846
98236,N,475,06/30/1995,1949,LA,LA,NA,Y,N,Y,M,M,59008367,N,N,N,Y,1949,0,0.2058823529,0.3382352941,0.1029411765,0.25,58124,506288,BC,0.9302325581,0.8976744186,0.6231884058,84178.163914
98269,N,100,02/17/1997,1982,PH,PH,NA,N,N,N,M,NA,59018360,N,N,N,N,1982,0,0.5254237288,0.3050847458,0.0847457627,0.0847457627,35488,190399,BC,0.9719626168,1,0.45,85993.963044
98290,Y,2840,07/08/1996,1952,AG,FN,NA,N,N,Y,F,M,59002504,N,N,N,N,1952,0,0.1617647059,0.3970588235,0.1176470588,0.25,180516,909705,BC,0.8789473684,0.9368421053,0.8955223881,633345.82604
98297,Y,5990,07/08/1996,1947,AP,AP,GEOE,N,N,Y,M,M,59002504,N,Y,N,N,1947,0,0.1617647059,0.3970588235,0.1176470588,0.25,180516,909705,BC,0.8789473684,0.9368421053,0.8955223881,633345.82604
98540,Y,12215,04/22/1997,1942,AP,AP,GEOE,N,N,Y,M,M,59030169,N,N,N,N,1942,0,0.2089552239,0.4328358209,0.1343283582,0.1641791045,91848,816287,BC,0.8620689655,0.8103448276,0.5882352941,170321.8643
98577,N,140,03/14/1997,1946,GR,AR,NA,Y,N,Y,M,M,59032154,N,N,N,N,1939,0,0.3428571429,0.4857142857,0.0857142857,0.0571428571,65766,276982,BC,0.9411764706,0.9703703704,0.6086956522,100393.41923
98617,Y,1200,10/22/1993,1982,AP,AP,CHML,N,N,N,M,NA,48003256,N,N,N,N,1982,0,0.2903225806,0.4677419355,0.1451612903,0.0967741935,60625,175338,AB,0.992248062,0.9692307692,0.5322580645,96573.390486
98687,N,65,10/31/1996,1982,CO,CO,UREC,N,N,N,F,M,59031066,N,N,N,N,1982,0,0.5111111111,0.1111111111,0.1111111111,0.2222222222,37089,572086,BC,0.8301886792,0.3962264151,0.4130434783,66820.298413
98750,Y,2110,11/14/1997,NA,NA,NA,NA,N,Y,Y,M,NA,59030166,Y,Y,N,N,NA,0,0.1666666667,0.2424242424,0.1515151515,0.3636363636,75459,682812,BC,0.7246376812,0.4423076923,0.7846153846,108868.25143
99014,Y,3785,04/27/1995,1982,PH,PH,NA,N,N,N,F,NA,59028154,N,N,N,N,1982,0,0.2533333333,0.2666666667,0.1466666667,0.28,75085,569256,BC,0.7836538462,0.8028846154,0.7866666667,107320.36852
99044,Y,12690,08/11/1992,1952,AR,AR,ENGL,Y,Y,Y,F,M,59030168,N,N,N,N,1952,0,0.5352112676,0.3661971831,0.0704225352,0.0281690141,83098,348550,BC,0.9035087719,0.8859649123,0.8571428571,243921.3299
99045,N,275,06/27/1996,1944,CO,CO,NA,N,N,N,M,NA,35015512,N,N,N,Y,1944,0,0.1,0.3142857143,0.1142857143,0.3857142857,108429,357786,ON,0.9319148936,0.8170212766,0.9014084507,175278.72615
99165,Y,10605,01/19/1996,1933,AR,AR,NA,N,N,Y,F,M,59028160,N,N,N,N,1933,0,0.0869565217,0.3188405797,0.1449275362,0.3913043478,152304,1148184,BC,0.8596491228,0.850877193,0.8571428571,317544.10642
99194,Y,5310,05/03/1991,1955,ED,ED,NA,N,N,N,M,NA,59030303,N,N,N,Y,1953,0,0.1666666667,0.2948717949,0.1666666667,0.2692307692,45075,401835,BC,0.7975206612,0.356846473,0.5384615385,72010.599914
99207,Y,2965,05/16/1988,1937,CO,CO,NA,Y,N,Y,M,M,59030204,N,N,N,Y,1937,0,0.0491803279,0.1967213115,0.262295082,0.4098360656,121716,833921,BC,0.7289719626,0.5492957746,0.8032786885,393486.99865
99260,N,1125,10/30/1996,1950,AG,AG,NA,N,N,N,M,NA,59024761,N,N,N,N,1950,0,0.3684210526,0.4736842105,0.0921052632,0.0657894737,43976,253839,BC,0.9794520548,0.9794520548,0.6753246753,62710.874815
99282,Y,13700,09/12/1995,1942,GR,AR,CHEM,Y,N,Y,M,M,59030121,N,N,N,N,1940,0,0.2545454545,0.4363636364,0.1090909091,0.1636363636,79113,451255,BC,0.6891891892,0.7651006711,0.6226415094,162032.76419
99349,N,630,10/05/1993,1952,AR,AR,NA,N,N,N,F,NA,13007059,N,N,N,N,1952,0,0.0853658537,0.3170731707,0.1829268293,0.3780487805,51295,74637,NB,0.9961538462,0.9769230769,0.8902439024,64394.465717
99369,N,1262,10/11/1994,1940,CO,CO,NA,N,N,Y,M,M,59014413,N,Y,N,Y,1940,0,0.56,0.36,0.0533333333,0.0266666667,33640,238545,BC,0.7457627119,0.7008547009,0.4,52476.740752
99377,N,50,02/17/1997,1967,ME,RH,NA,N,N,Y,F,M,59024609,N,N,N,N,1967,0,0.0684931507,0.2602739726,0.2465753425,0.3835616438,70097,246114,BC,0.906779661,0.9191489362,0.8493150685,79935.207762
99425,Y,6850,05/25/1993,1983,CO,CO,UREC,N,N,Y,M,NA,59002513,N,N,N,N,1983,0,0.234375,0.25,0.171875,0.296875,87681,534589,BC,0.8253968254,0.8042328042,0.9076923077,144366.27307
99498,Y,1380,03/24/1999,1945,AG,AG,NA,N,N,Y,M,M,59002462,N,N,N,Y,1945,0,0.5789473684,0.3333333333,0.0877192982,0,53682,361794,BC,0.8295454545,0.7954545455,0.5689655172,90000.306944
99615,Y,2222,08/13/1992,1985,LA,LA,NA,N,N,N,M,NA,59028016,N,N,N,N,1981,0,0.4285714286,0.3333333333,0.1547619048,0.0833333333,56914,216403,BC,0.8805031447,0.8490566038,0.6144578313,71831.124869
99673,N,480,01/17/1997,1983,PH,PH,NA,N,N,N,F,NA,59028260,N,N,N,Y,1983,0,0.6285714286,0.3285714286,0,0.0428571429,44747,216614,BC,0.87,0.91,0.2463768116,68260.095407
99899,Y,5300,03/09/1999,1943,GR,AR,NA,N,N,N,F,M,59002415,N,N,N,N,1927,0,0.1846153846,0.3076923077,0.2461538462,0.2153846154,81001,376935,BC,0.9090909091,0.8920454545,0.765625,120336.23428
99958,N,820,10/31/1996,1951,AP,AP,CIVL,N,N,N,M,NA,59028601,N,N,N,N,1951,0,0.5833333333,0.3833333333,0.0333333333,0,53212,0,BC,0.9111111111,0.9120879121,0,112137.94409
100265,Y,2000,03/25/1996,1947,GR,AR,NA,N,N,Y,M,M,48015356,N,N,N,Y,1945,0,0.1904761905,0.3015873016,0.1746031746,0.3015873016,117044,256928,AB,0.9289617486,0.8743169399,0.9230769231,174454.59846
100274,N,525,10/31/1996,1948,CO,CO,NA,N,N,N,M,NA,59031251,N,N,N,N,1948,0,0.0985915493,0.338028169,0.1126760563,0.3661971831,48083,427034,BC,0.8093220339,0.4915254237,0.75,59065.022137
100303,Y,6570,01/10/1996,1992,PO,PO,NA,Y,N,Y,M,M,59030069,N,N,N,Y,1946,0,0.1733333333,0.28,0.1333333333,0.36,117534,700592,BC,0.8818565401,0.7923728814,0.7945205479,235191.04092
100339,Y,6415,04/01/1993,1943,AR,AR,NA,N,N,N,F,W,59030069,N,N,N,N,1943,0,0.1733333333,0.28,0.1333333333,0.36,117534,700592,BC,0.8818565401,0.7923728814,0.7945205479,235191.04092
100464,N,75,10/13/1994,1988,GR,CO,MBA2,N,N,N,M,NA,59001020,N,N,N,N,1986,0,0.2,0.3538461538,0.1692307692,0.2769230769,57789,205600,BC,0.9069767442,0.8265895954,0.8153846154,78494.86308
100517,Y,11560,10/31/1996,1953,AR,AR,NA,N,N,N,F,NA,59031204,N,N,N,N,1953,0,0.1,0.2,0.2142857143,0.3571428571,49192,352303,BC,0.7768924303,0.4302788845,0.6714285714,67274.999814
100599,Y,4230,12/08/1995,1951,FR,FR,NA,N,N,N,M,NA,59031305,N,N,N,N,1951,0,0.1162790698,0.1860465116,0.1627906977,0.3953488372,87364,985561,BC,0.7843137255,0.4545454545,0.8333333333,165897.28099
100865,N,1137,10/30/1996,1930,AR,AR,NA,N,N,N,F,NA,59024460,N,N,N,N,1930,0,0.1746031746,0.4285714286,0.1587301587,0.2063492063,57704,294453,BC,0.963190184,0.9877300613,0.8095238095,115878.25471
100883,Y,9490,10/31/1996,1950,AR,AR,NA,N,N,N,F,NA,59030061,N,N,N,N,1950,0,0.1095890411,0.2739726027,0.2054794521,0.3561643836,108911,695929,BC,0.8739130435,0.8826086957,0.875,171616.80862
100953,N,1875,11/18/1996,1935,AR,AR,NA,N,N,N,F,NA,59031312,N,N,N,N,1935,0,0.5517241379,0.3793103448,0.0344827586,0.0344827586,50909,369559,BC,0.8586956522,0.8695652174,0.0677966102,136219.39838
100970,N,25,05/20/1997,1985,ME,RH,NA,N,N,N,F,NA,59018080,N,N,N,N,1982,0,0.18,0.56,0.14,0.12,51944,173439,BC,1,0.9576271186,0.75,66255.634176
101037,N,25,10/31/1996,1980,AR,AR,ENGL,N,Y,N,F,NA,59030068,N,N,N,N,1980,0,0.1351351351,0.2297297297,0.2162162162,0.3243243243,93854,603622,BC,0.8257261411,0.7800829876,0.7466666667,149766.7003
101056,Y,4350,10/30/1996,1950,AR,AR,NA,N,N,N,M,NA,59028163,N,N,N,N,1950,0,0.5569620253,0.2784810127,0.0886075949,0.0506329114,48898,443777,BC,0.8571428571,0.8843537415,0.3875,82531.032982
101071,N,80,01/20/1992,1988,GR,CO,MBA2,N,N,N,M,NA,48007006,N,N,N,N,1982,0,0.0404040404,0.1414141414,0.1717171717,0.5555555556,74531,161519,AB,0.9602122016,0.9310344828,0.9292929293,75869.786477
101118,N,200,12/05/1995,1983,FR,FR,FORM,N,N,Y,M,NA,59001151,N,N,N,Y,1983,0,0.1111111111,0.1805555556,0.2222222222,0.4583333333,49548,301051,BC,0.7991631799,0.4811715481,0.625,57129.708209
101203,N,210,01/27/1994,1981,SC,SC,GEOL,N,N,Y,M,M,59031151,N,N,N,N,1981,0,0.2112676056,0.2394366197,0.1690140845,0.323943662,42149,493359,BC,0.6066350711,0.4028436019,0.5352112676,87556.188788
101419,Y,2000,05/13/1992,1951,GR,AG,NA,N,N,Y,M,M,46012057,N,N,N,Y,1948,0,0.2,0.3384615385,0.1692307692,0.2923076923,60495,88397,MB,0.9302325581,0.8662790698,0.9375,77050.630757
101457,N,595,10/22/1996,1993,GR,AP,CIVL,N,N,N,M,NA,59014054,N,N,N,Y,1982,0,0.125,0.3194444444,0.1944444444,0.3333333333,63533,360079,BC,0.9245283019,0.8066037736,0.8888888889,101053.74491
101466,N,505,10/30/1996,1952,AG,FN,NA,N,N,Y,F,M,59021608,N,N,N,N,1952,0,0.1641791045,0.3134328358,0.2537313433,0.2388059701,40162,130364,BC,0.9210526316,0.9263157895,0.3676470588,61752.508775
101471,Y,11000,11/22/1989,1946,CO,CO,NA,N,N,Y,M,M,59030168,N,N,N,Y,1946,0,0.5352112676,0.3661971831,0.0704225352,0.0281690141,83098,348550,BC,0.9035087719,0.8859649123,0.8571428571,243921.3299
101501,Y,7750,05/30/1996,1986,ME,ME,NA,N,N,N,F,NA,59030153,N,Y,N,N,1981,0,0.1818181818,0.2727272727,0.1515151515,0.3333333333,81167,533169,BC,0.7960199005,0.7960199005,0.7910447761,102473.85388
101713,Y,4307,10/31/1996,1950,LA,LA,NA,N,N,N,M,NA,59027215,N,N,N,N,1949,0,0.0945945946,0.2162162162,0.1891891892,0.4324324324,83601,319192,BC,0.952,0.952,0.8783783784,110757.34143
101728,Y,1875,10/31/1996,1949,AR,AR,NA,Y,N,N,M,NA,59030202,N,N,N,Y,1949,0,0.1754385965,0.2456140351,0.0877192982,0.4035087719,118694,1117838,BC,0.8704663212,0.725388601,0.7457627119,465818.47226
101820,Y,3945,11/15/1994,1955,AR,AR,CHEM,N,N,N,M,NA,59007361,N,Y,N,N,1955,0.0769230769,0.0779220779,0.3766233766,0.1948051948,0.3246753247,55492,201248,BC,0.9451476793,0.9493670886,0.8461538462,66560.058556
102072,Y,1150,10/31/1996,1948,GR,AG,NA,N,N,Y,M,M,59002604,N,N,N,Y,1946,0,0.1147540984,0.393442623,0.1475409836,0.3114754098,92752,540770,BC,0.8850574713,0.9712643678,0.9666666667,126249.05744
102079,N,140,01/07/1994,1982,AP,AP,CIVL,N,N,Y,M,M,59023314,N,N,N,N,1982,0,0.2133333333,0.2666666667,0.1866666667,0.28,43490,357698,BC,0.7311320755,0.7042253521,0.2533333333,70235.400049
102123,Y,5275,05/29/1990,1948,AG,FN,NA,N,N,N,F,NA,59031166,N,N,N,N,1948,0,0.1449275362,0.2173913043,0.0869565217,0.3913043478,82305,953860,BC,0.8429752066,0.4958677686,0.884057971,194174.43194
102184,Y,1255,10/15/1996,1954,ME,ME,NA,Y,N,Y,M,M,59031319,Y,N,N,N,1950,0,0.0877192982,0.4385964912,0.1228070175,0.3157894737,110779,0,BC,0.8411764706,0.7705882353,0.7543859649,162290.05207
102363,Y,18015,08/05/1994,NA,NA,NA,NA,N,N,Y,M,M,59028166,N,N,N,Y,NA,0,0.2985074627,0.4626865672,0.1940298507,0.0447761194,92884,822256,BC,0.9323308271,0.984962406,0.5820895522,192108.34277
102364,N,610,02/01/1995,1994,GR,GR,INDS,N,N,N,F,NA,59028311,Y,N,N,N,1980,0,0.4857142857,0.3857142857,0.0857142857,0.0428571429,59991,228721,BC,0.8803418803,0.8290598291,0.6764705882,94389.696154
102370,N,1315,05/31/1993,1943,CO,CO,NA,N,N,N,F,NA,35026751,N,N,N,Y,1943,0,0.1733333333,0.4,0.1733333333,0.2133333333,69380,192304,ON,0.960591133,0.960591133,0.7922077922,123791.51904
102452,Y,1190,02/01/1995,1951,LA,LA,NA,N,N,N,M,NA,59002561,N,N,N,N,1950,0,0.0571428571,0.3,0.2,0.3571428571,100683,611402,BC,0.756302521,0.6050420168,0.7857142857,184551.94086
102618,Y,7734,02/25/1997,1946,CO,CO,NA,Y,N,Y,M,M,59030056,N,N,N,Y,1946,0,0.5875,0.325,0.05,0.0375,44348,667492,BC,0.8682170543,0.8384615385,0.1975308642,64815.309997
102684,N,288,02/17/1997,1947,AR,AR,NA,N,N,N,M,NA,59014154,N,N,N,N,1947,0,0.4915254237,0.3728813559,0.1016949153,0.0338983051,30086,166029,BC,0.9306930693,0.9405940594,0.0655737705,50194.832403
102711,N,255,01/14/1998,1954,AP,AP,GEOE,N,N,N,M,NA,48007301,N,Y,N,Y,1954,0,0.1176470588,0.4411764706,0.1323529412,0.2794117647,83299,237092,AB,0.9842931937,0.9528795812,0.8985507246,131449.44087
102795,N,125,11/27/1996,1988,ED,ED,GUID,N,N,Y,M,M,59022517,N,N,N,Y,1982,0,0.0574712644,0.2413793103,0.2413793103,0.4137931034,73443,162157,BC,0.962962963,0.9730639731,0.9534883721,65112.425849
102827,Y,2850,08/09/1999,1937,GR,AG,NA,N,N,N,M,NA,48015108,N,N,N,Y,1936,0,0.1739130435,0.4565217391,0.1739130435,0.1956521739,71654,134793,AB,0.9831932773,0.8739495798,0.9166666667,71988.31683
102918,N,215,03/04/1997,1983,FR,FR,FORB,N,N,Y,F,NA,59021267,N,Y,N,N,1983,0,0.1111111111,0.2962962963,0.1481481481,0.3703703704,66837,171242,BC,1,0.9662921348,0.9259259259,58524.651345
102997,N,1555,07/08/1993,1938,AR,AR,NA,N,N,N,F,NA,35066504,N,N,N,N,1938,0,0.2112676056,0.3521126761,0.1690140845,0.2676056338,69180,160190,ON,0.9946524064,0.9946236559,0.7142857143,196403.20894
103089,Y,6760,07/31/1997,1993,PO,PO,NA,Y,N,Y,M,M,59030113,N,N,N,N,1993,0,0.0666666667,0.2666666667,0.2,0.2333333333,151728,1667488,BC,0.8596491228,0.8070175439,0.8709677419,215856.35923
103207,N,710,03/18/1993,1943,AR,AR,NA,N,N,N,F,M,59028258,N,N,N,N,1943,0,0.5625,0.375,0.0416666667,0.0208333333,45646,236297,BC,0.9078947368,0.8947368421,0.3958333333,82949.846896
103220,N,95,08/13/1996,1979,GR,AR,NA,N,N,Y,F,M,59026280,N,N,N,N,1979,0,0.0833333333,0.1666666667,0.125,0.4583333333,85001,357178,BC,0.7634408602,0.6989247312,0.875,76626.385795
103316,N,60,10/31/1996,1950,AP,AP,MECH,Y,N,Y,M,M,59002601,N,N,N,N,1950,0,0.1466666667,0.3066666667,0.1466666667,0.36,99662,593245,BC,0.8738738739,0.8153153153,0.8493150685,197239.74305
103331,Y,1963,10/31/1996,NA,NA,NA,NA,N,N,N,M,NA,59028153,Y,N,N,N,NA,0,0.1851851852,0.3148148148,0.2037037037,0.2592592593,71249,626839,BC,0.8300653595,0.8169934641,0.6909090909,121222.63609
103344,Y,4850,02/19/1990,1953,AP,AP,CIVL,N,N,Y,M,M,48007302,N,N,N,N,1953,0,0.1923076923,0.3461538462,0.1666666667,0.2692307692,200354,407781,AB,0.9409090909,0.9909090909,0.8625,517614.26248
103368,Y,12848,04/24/1995,1942,AR,AR,NA,Y,N,Y,M,M,59030114,N,N,N,N,1941,0,0.3235294118,0.3676470588,0.1176470588,0.1911764706,88980,958727,BC,0.8562874251,0.7797619048,0.328358209,216103.58261
103377,Y,3030,06/12/1997,1980,LA,LA,NA,Y,N,Y,M,M,59030068,N,N,N,N,1980,0,0.1351351351,0.2297297297,0.2162162162,0.3243243243,93854,603622,BC,0.8257261411,0.7800829876,0.7466666667,149766.7003
103492,N,25,08/09/1995,1945,GR,AR,CHEM,N,N,Y,F,M,59012629,N,N,N,N,1942,0,0.0641025641,0.2820512821,0.2564102564,0.3717948718,66703,230388,BC,0.9634146341,0.9796747967,0.9102564103,74945.245013
103605,N,25,07/25/1997,1946,CO,CO,NA,N,N,Y,M,M,59002606,N,N,N,Y,1946,0,0.0566037736,0.4339622642,0.2264150943,0.2830188679,110822,562902,BC,0.9675324675,0.987012987,0.8867924528,228531.75989
103736,Y,4485,12/05/1994,1937,AR,AR,NA,N,N,Y,M,M,59002471,N,N,N,Y,1937,0,0.350877193,0.3684210526,0.1228070175,0.1578947368,70064,454472,BC,0.7401574803,0.6953125,0.5517241379,187118.89739
103875,Y,4025,02/17/1997,1947,AR,AR,BACT,N,N,N,M,NA,59032308,N,N,N,N,1947,0,0.7027027027,0.2972972973,0,0,38301,151532,BC,0.8771929825,0.8947368421,0.1388888889,87022.208315
103889,Y,2285,10/31/1996,1948,GR,AR,PHYS,N,N,Y,M,M,59002564,N,N,N,N,1946,0,0.0895522388,0.3582089552,0.1791044776,0.328358209,99220,640342,BC,0.7731481481,0.6435185185,0.8529411765,221269.06698
103935,N,950,02/17/1997,1953,LA,LA,NA,N,N,N,F,NA,59032167,N,N,N,Y,1952,0,0.1666666667,0.4166666667,0.125,0.2638888889,70167,308105,BC,0.9784946237,0.9839572193,0.7777777778,84390.826249
104008,Y,20675,10/31/1996,1947,CO,CO,NA,N,N,Y,M,M,59002568,N,N,N,N,1947,0,0.0483870968,0.2580645161,0.1290322581,0.5,83936,1130965,BC,0.5963302752,0.4678899083,0.8333333333,127261.9839
104502,Y,5588,04/15/1996,1952,LA,LA,NA,Y,N,N,M,NA,59028306,N,Y,N,N,1952,0,0.4428571429,0.4428571429,0.0714285714,0.0428571429,57656,235356,BC,0.9159663866,0.8898305085,0.5571428571,84729.831523
104544,Y,4000,10/31/1996,1954,AR,AR,NA,N,N,N,F,W,59030168,N,N,N,Y,1954,0,0.5352112676,0.3661971831,0.0704225352,0.0281690141,83098,348550,BC,0.9035087719,0.8859649123,0.8571428571,243921.3299
104645,Y,21841,07/03/1997,1953,AP,AP,MECH,N,N,Y,M,M,59027169,N,N,N,Y,1953,0,0.1791044776,0.447761194,0.1791044776,0.1940298507,64257,392827,BC,0.9695121951,0.9454545455,0.6567164179,121275.71257
104698,N,525,01/10/1997,1954,CO,CO,MKTG,N,N,Y,M,M,59027001,N,N,N,Y,1954,0,0.1571428571,0.2857142857,0.1142857143,0.4142857143,101647,496870,BC,0.9765258216,0.9953051643,0.9577464789,170590.43109
104953,Y,3550,10/31/1996,NA,NA,NA,NA,N,N,N,M,NA,59030260,Y,N,N,N,NA,0,0.2807017544,0.3333333333,0.1578947368,0.2280701754,51057,321403,BC,0.7884615385,0.6666666667,0.5833333333,96457.909474
105041,Y,19741,10/31/1996,NA,NA,NA,NA,N,N,Y,M,M,59023252,Y,N,N,N,NA,0,0,0.21875,0.25,0.5,69672,332581,BC,0.7511111111,0.6577777778,0.8125,81109.453826
105114,Y,4000,11/14/1996,NA,NA,NA,NA,N,N,N,F,W,59002469,N,N,N,N,NA,0,0.4923076923,0.3538461538,0.0769230769,0.0769230769,57852,348372,BC,0.8620689655,0.7931034483,0.4307692308,155772.61072
105143,Y,15050,07/31/1997,NA,NA,NA,NA,N,N,Y,M,M,59030113,Y,N,N,N,NA,0,0.0666666667,0.2666666667,0.2,0.2333333333,151728,1667488,BC,0.8596491228,0.8070175439,0.8709677419,215856.35923
105150,Y,8595,09/11/1997,NA,NA,NA,NA,N,N,Y,M,M,59028160,Y,N,N,N,NA,0,0.0869565217,0.3188405797,0.1449275362,0.3913043478,152304,1148184,BC,0.8596491228,0.850877193,0.8571428571,317544.10642
105161,Y,1020,10/31/1996,1982,ME,RH,NA,N,N,Y,F,M,59023020,N,N,N,N,1982,0,0.0533333333,0.1866666667,0.2266666667,0.4666666667,68737,360724,BC,0.8138686131,0.5437956204,0.8831168831,88773.802893
105171,Y,20375,10/30/1996,NA,NA,NA,NA,N,N,N,F,W,59030063,N,N,N,N,NA,0,0.1126760563,0.3098591549,0.1549295775,0.3661971831,87357,629584,BC,0.8903508772,0.6622807018,0.7638888889,140218.02388
105172,Y,1200,10/24/1988,NA,NA,NA,NA,N,N,N,M,NA,59031317,N,N,N,N,NA,0,0.09375,0.265625,0.234375,0.375,120815,659350,BC,0.8578680203,0.8324873096,0.875,233141.39161
105176,Y,6035,04/21/1995,NA,NA,NA,NA,N,N,N,F,W,59014067,N,N,N,N,NA,0,0.1794871795,0.2692307692,0.1666666667,0.2820512821,55043,373584,BC,0.7745901639,0.7037037037,0.641025641,88532.156361
105208,Y,19097,10/31/1996,NA,NA,NA,NA,N,N,N,M,NA,59016215,N,N,N,N,NA,0,0.1829268293,0.3170731707,0.1585365854,0.3048780488,57138,294530,BC,0.8902953586,0.8691983122,0.6666666667,66594.592986
105220,Y,6410,10/31/1996,NA,NA,NA,NA,N,N,N,F,NA,59028501,N,N,N,N,NA,0,0.6,0.3666666667,0.0333333333,0,63479,381099,BC,0.9069767442,0.9186046512,0.35,122542.59464
105371,Y,11600,12/17/1996,NA,NA,NA,NA,N,N,N,M,NA,59013164,N,N,N,N,NA,0,0.2222222222,0.5185185185,0.0740740741,0.1851851852,51704,233253,BC,0.9718309859,1,0.9259259259,103933.68963
105383,Y,2535,11/02/1995,NA,NA,NA,NA,N,N,Y,M,NA,59030061,N,N,N,N,NA,0,0.1095890411,0.2739726027,0.2054794521,0.3561643836,108911,695929,BC,0.8739130435,0.8826086957,0.875,171616.80862
105418,Y,3530,10/02/1996,NA,NA,NA,NA,N,N,Y,M,M,59028166,N,N,N,N,NA,0,0.2985074627,0.4626865672,0.1940298507,0.0447761194,92884,822256,BC,0.9323308271,0.984962406,0.5820895522,192108.34277
105543,Y,20530,02/17/1997,NA,NA,NA,NA,N,N,N,F,NA,59032219,N,N,N,N,NA,0,0.5774647887,0.2816901408,0.1408450704,0,25978,140817,BC,0.9357798165,0.9908256881,0.2253521127,37341.74072
